card_id,target
C_ID_8f6393f0b7,-0.025462848
C_ID_fe3fb64e7f,-4.040016014
C_ID_47e78405fb,-0.03132178
C_ID_0df0a38bd6,-1.885667576
C_ID_e355f1686c,-0.316338136
C_ID_29c72ea08b,0.701208578
C_ID_6f5db288f8,-0.328481346
C_ID_a84a0a53bc,0.400062969
C_ID_8cee59b96c,-0.371163194
C_ID_b865df7565,-1.602497038
C_ID_31d1b703ed,0.483465205
C_ID_5aeca93b9b,-0.492513146
C_ID_54c04e85ee,-0.860433521
C_ID_6abe499b23,-0.786225122
C_ID_5e7f06999f,-0.655922582
C_ID_2f2dee45c2,0.219597434
C_ID_da4c434559,-0.950753206
C_ID_dacd2ad02e,-0.078180904
C_ID_a8e0d92c26,-0.133601174
C_ID_8c48a2affd,-0.655225308
C_ID_3f3ab6e5c2,-2.561674939
C_ID_b2de0863e6,-0.4040139
C_ID_a6bbc6afb3,1.20857779
C_ID_985a495b4c,-0.553067965
C_ID_acb408973e,0.009444505
C_ID_e53ae31c77,0.581829816
C_ID_8374d02898,-1.15340426
C_ID_13582ea193,-0.690429719
C_ID_f4a55790ba,0.171344637
C_ID_1216b68e6d,-1.406882694
C_ID_ccbe0a0478,0.091618859
C_ID_1d14ddb068,-0.142519706
C_ID_6517ac402d,-0.44516635
C_ID_37e522c48f,-0.400577701
C_ID_b1605c023c,-0.084502625
C_ID_e94ba8dd9f,0.970763253
C_ID_b53ae4b318,-0.399068457
C_ID_cf7581c20b,-1.283038927
C_ID_167d6e0fad,-0.614474465
C_ID_5f15904ff9,-0.111602274
C_ID_442a33cbcf,-0.124946026
C_ID_8c691ebad0,-0.216516445
C_ID_09c2052d97,-1.744159504
C_ID_cf233bd194,-0.192401187
C_ID_22e85855f3,-0.577514455
C_ID_4dd9c56327,0.434728173
C_ID_cc34c7c44a,-0.716748045
C_ID_eab545dbe3,-1.095420486
C_ID_50cdedf480,-1.440861392
C_ID_19bfa99655,-0.240788928
C_ID_ac4d29137f,-0.249088479
C_ID_aa8e187c2c,0.078936209
C_ID_750933b178,0.529750811
C_ID_613966a935,-0.293276147
C_ID_a83d61c39b,0.270380486
C_ID_cb884f12da,-1.338698189
C_ID_98e687f49a,-0.345587936
C_ID_54f99bc946,-0.654765413
C_ID_6e373ede25,-0.581982381
C_ID_f92af25929,-0.072019168
C_ID_96ccf98926,0.387034502
C_ID_3030f194bf,-0.32355576
C_ID_ed1e103add,0.613023043
C_ID_48184e7db5,-1.981486579
C_ID_0516fca776,-0.171579413
C_ID_709d8d9ac5,0.095610633
C_ID_4ffb53a6e2,0.566951184
C_ID_bf650fd4f3,0.078626161
C_ID_299dd820c5,-0.078892382
C_ID_7a1b09cc3a,0.997971946
C_ID_0840cf66e1,-0.608372088
C_ID_2c2d68be4f,0.02018517
C_ID_3c5f4bf7cd,0.025087781
C_ID_84b7360ded,-1.492457239
C_ID_e7d0ce36a9,-0.853311756
C_ID_e58ac8567b,0.0762654
C_ID_b3e7c1522e,-2.172049533
C_ID_bf08a0273d,1.215499361
C_ID_e62b9aeac6,-1.15143336
C_ID_a5d81683a0,-0.174180585
C_ID_8402f9308b,-0.31176032
C_ID_2f23bd9ac5,0.310776147
C_ID_ab03b25f72,1.214146871
C_ID_a9e04b1f3c,-2.244644693
C_ID_5c6b385b50,-0.37491545
C_ID_bdd294dbfc,-1.395798509
C_ID_9dba062314,0.197222207
C_ID_8701c7b168,-0.709757823
C_ID_cd2c506bcd,-0.113584809
C_ID_1c5525cb82,0.98088642
C_ID_deca25e293,-0.111960347
C_ID_76fbdc3027,-0.584753477
C_ID_2ce9fc66cb,-0.958486006
C_ID_287c1de560,-0.621469543
C_ID_c770ead565,-0.235820578
C_ID_1e190c64c4,0.257780191
C_ID_613bf8f271,-0.691438885
C_ID_e0fd27d1f4,-0.106214301
C_ID_a4613b0072,-0.203435785
C_ID_7864bf5fed,-0.035618148
C_ID_1ae082d256,-1.037950472
C_ID_2b8ed12b77,0.099657537
C_ID_c2780f488c,-0.933730647
C_ID_5be39ad8d1,0.219423121
C_ID_c1fe20f900,-0.595330427
C_ID_be02308c42,0.229921547
C_ID_9dc31443d3,-0.1453323
C_ID_d10bb07951,-0.22880836
C_ID_182eb43588,-0.436198215
C_ID_3125b36bb8,-1.004323089
C_ID_f87fb22925,-0.60739865
C_ID_d0fd2aadbd,-0.528771723
C_ID_8dca8aef42,-0.353683454
C_ID_a75f991555,0.112700757
C_ID_44874ac02b,0.031767371
C_ID_0c7e3f482d,1.097901742
C_ID_5386d7d039,1.525358731
C_ID_4d69d9ca9e,1.18847043
C_ID_692ad870ff,-0.781606344
C_ID_4cabb1fea0,0.423536283
C_ID_d5b07baf8f,-0.096879655
C_ID_1fa19c9a67,-0.41738501
C_ID_b7d9666e14,0.307653135
C_ID_41176047ec,0.039394248
C_ID_ed1d6761fd,-0.21361057
C_ID_0d6047b261,-1.565123832
C_ID_d4ebaae5be,0.123002395
C_ID_4247870e32,-0.639017981
C_ID_a5a378e408,-0.505157538
C_ID_686b08fefb,-3.800358157
C_ID_58357ac4e0,0.211692274
C_ID_01314ceccf,-1.055632826
C_ID_7f467e4a94,-0.549422835
C_ID_dfa5aec793,-0.482957877
C_ID_b95739b854,0.18830792
C_ID_20a43d84fb,0.218412293
C_ID_cf18f87f6d,-0.384699764
C_ID_d6073930d7,-0.237380578
C_ID_d587fd2e1b,-0.270319268
C_ID_8c3d720314,-1.176574583
C_ID_da6c1854c3,1.113054318
C_ID_457118f9cc,-0.257202925
C_ID_0362ef2f95,-1.207262107
C_ID_39dbb6136c,1.625322
C_ID_95d4b0ca11,-0.217324427
C_ID_ff65d8669b,1.042510201
C_ID_f82d0f80ab,-0.105095633
C_ID_61bcaadf75,-0.027281
C_ID_e88f2be79e,-1.581866741
C_ID_7a981f9fd8,-2.879701428
C_ID_8668241caf,0.396035651
C_ID_7cfb050fe9,-0.340548371
C_ID_1cd59e87a8,0.156290759
C_ID_14e933f256,0.011588849
C_ID_82b85a0cb8,-0.416658981
C_ID_023d2e8a26,-0.198287745
C_ID_9a0db4623e,0.493603336
C_ID_c3446cc4ae,-0.164628765
C_ID_5e2d2a514e,-1.95998658
C_ID_144a1da76c,0.038982204
C_ID_fe0bb0b19e,1.535937912
C_ID_90a3084e56,-0.529351507
C_ID_a878ef4a40,-1.12926785
C_ID_43a9493412,-1.104707851
C_ID_d94d169520,-1.414829538
C_ID_5fde072106,-0.287961192
C_ID_c46028a235,-1.068546823
C_ID_327c69b32c,-0.077860645
C_ID_b7e42b5639,-0.274459859
C_ID_e8608c19be,1.349113879
C_ID_21a2eb666b,-0.35300072
C_ID_7e6bd271a0,0.952251986
C_ID_945e20572d,-0.866782258
C_ID_3080b10802,-0.026804412
C_ID_9137c8e1a5,-2.449416897
C_ID_79a0b6eed9,0.747878315
C_ID_4bdbbbe09b,-1.66551176
C_ID_ca7cb9ab2e,-0.085482045
C_ID_9bb962f4e7,0.168203407
C_ID_0352badadc,0.077642518
C_ID_0e3f62fa55,-2.086321602
C_ID_a6eb8950f3,-0.594575875
C_ID_e53c6979da,-1.201173631
C_ID_0c54f826ad,0.331414851
C_ID_e9f6ab675e,-0.054432258
C_ID_2af95e82e4,-0.059971119
C_ID_603dc9d3ab,-0.115475124
C_ID_d831aa949c,-0.454180503
C_ID_12aa462f87,-0.025395815
C_ID_6f793099af,1.03291071
C_ID_c29713748a,0.007557304
C_ID_7045edd79a,0.065050668
C_ID_1fa35b316b,0.481402749
C_ID_28d0dd00df,0.123858007
C_ID_3412504bed,-0.092878812
C_ID_74c02d942e,-0.449257779
C_ID_e01d2c2ffc,-0.125198508
C_ID_5004574fff,-0.632528726
C_ID_52a6f8143b,-1.946147052
C_ID_8f69c52071,-0.215950618
C_ID_567b0f2e2e,-0.143905882
C_ID_f1917e5a36,0.066831547
C_ID_e4c8e08652,-0.414712928
C_ID_3801c8b4d4,-0.485865243
C_ID_a2f2f71564,-0.111712455
C_ID_7d62b4ec0c,-0.061410339
C_ID_52979f0889,-0.355391547
C_ID_e8a220caad,-0.846290188
C_ID_92e20e2946,-0.41005702
C_ID_02aa0298fc,0.67419489
C_ID_bbd404efd7,-0.406524704
C_ID_864242cf92,1.259063878
C_ID_c3adff897d,-0.422841095
C_ID_349f52bdea,0.146541841
C_ID_b72ce9c210,-5.925158582
C_ID_f899a96e0a,0.793386677
C_ID_34043bff0d,-0.046997393
C_ID_15bc1160b4,-0.202600854
C_ID_a6920a5d66,0.353386264
C_ID_4e73e1e3bd,-0.592792622
C_ID_5851c7dbb5,-0.748083084
C_ID_2d31688276,-4.484605609
C_ID_ebfd3ec57e,-0.262999056
C_ID_5afede7ea6,0.976061835
C_ID_5e75553f77,0.799404809
C_ID_d22eaef48f,0.047537082
C_ID_4919462d73,0.738469973
C_ID_c623d8080b,0.15074016
C_ID_7909e8d412,-0.055588407
C_ID_6c32485345,0.133243211
C_ID_33e7ad7950,-1.511455106
C_ID_e02cd29d09,-0.540147361
C_ID_eae9acdc49,-0.142345818
C_ID_5cbbecfee3,0.224519803
C_ID_674bed253e,-0.547176512
C_ID_28fcdec4c7,-1.229947787
C_ID_7b4afdaa63,-0.636002921
C_ID_e00f73d0c1,-0.471467047
C_ID_f7fd8dae43,0.987893282
C_ID_799e4cd48b,-1.508946492
C_ID_666526eb5f,-0.75676763
C_ID_101f12640a,-0.523778629
C_ID_ef8009d2b0,0.87079872
C_ID_591676896e,-0.013542969
C_ID_70c4e502cc,-2.546677225
C_ID_b324ca6377,0.389517869
C_ID_b551ad7eaa,-0.316546253
C_ID_9cfb7e28dc,0.731698915
C_ID_b7887080ae,0.079120286
C_ID_5fc9761121,0.400295231
C_ID_d2759ebfc7,2.014969385
C_ID_8e5e941cfd,0.540879445
C_ID_b8c618d4cd,0.286203745
C_ID_91f4a480f2,-0.872384401
C_ID_786c684cee,-1.200222158
C_ID_1ce601d852,0.321184519
C_ID_8dd961dceb,-2.279648092
C_ID_cc53a97927,0.657146138
C_ID_14508015f4,-0.739117891
C_ID_6a56badd9a,0.207664239
C_ID_153bc70996,-2.174507932
C_ID_7e48defff7,-0.00793179
C_ID_35a236fbb1,1.296733661
C_ID_7467746bd4,1.057935088
C_ID_e7524b97ee,-0.165164943
C_ID_dd2cf1bbbe,0.667848364
C_ID_f0acc9193d,-0.523021331
C_ID_a305fb6834,0.792369349
C_ID_976107f05e,-0.159069183
C_ID_8afb3ec1d6,-1.041087674
C_ID_168f53564d,0.029863753
C_ID_824e3915b4,-0.302777696
C_ID_2ed78eb463,-0.635562604
C_ID_7f76d0420e,-1.744734785
C_ID_81893054d7,0.989618063
C_ID_508d7c84ea,-0.284894347
C_ID_677db9c852,-0.609279847
C_ID_2d95a3aadd,0.464763471
C_ID_83798630c3,-2.054039603
C_ID_9cecb78f0e,-0.32530893
C_ID_e6761c720f,0.344761646
C_ID_6b21869ae9,0.718548087
C_ID_2cfc6cd3f2,-0.020531379
C_ID_bb8fc934c4,-0.288388198
C_ID_51d6544f94,-0.321659063
C_ID_e439ac40bc,-0.306397629
C_ID_e6672838d4,-8.836930479
C_ID_17ce55e22f,-0.878395274
C_ID_8bd3ccfa02,-0.312731649
C_ID_a03badeff6,0.05446455
C_ID_be8bfb4fad,-0.25772899
C_ID_5540228984,-0.401171785
C_ID_18db6cabe9,0.051732295
C_ID_9382406adc,-0.714937938
C_ID_4d7b0d0ab7,0.232330278
C_ID_e37708b830,-1.37791111
C_ID_f9d37064ad,-1.148693279
C_ID_3e98dae1bf,-0.621880685
C_ID_8aabbdf242,-0.070230648
C_ID_cc8fc45c92,1.302093675
C_ID_46419379ad,-0.72937148
C_ID_686984ef1d,-0.772828661
C_ID_7897277f4e,-0.068200799
C_ID_163c70c106,0.471638054
C_ID_f9f26f044d,0.207598823
C_ID_c9f4e5bd84,-0.217770336
C_ID_841dd3e16a,-0.477874029
C_ID_8ad37e888a,-0.019726061
C_ID_a3ea236a7c,-0.400694379
C_ID_3745df10bd,-0.929605925
C_ID_6da740b835,-0.174398774
C_ID_8668a80b4d,-0.001112545
C_ID_dbd537f8bd,0.146593273
C_ID_2e6293d6bf,-0.473715011
C_ID_ab2e8b3059,1.162738148
C_ID_ce9668cf84,-0.358753745
C_ID_e3a7ed51fb,0.997171358
C_ID_ff5c081db6,-1.871718373
C_ID_d0fc27548f,-0.251105204
C_ID_4f54e0a74b,-0.164082459
C_ID_708597f3c4,-0.129955558
C_ID_1a501b21a0,0.032293295
C_ID_c9dadc8c98,-0.06660444
C_ID_f896aade01,-2.201257928
C_ID_28a7b56330,0.152235903
C_ID_69a90fe382,-0.049857498
C_ID_69634a5378,1.20067228
C_ID_897f81fdcf,0.002577921
C_ID_9253baf8c1,-0.230244394
C_ID_8f64b49590,-1.360185572
C_ID_4922e539cd,0.080063011
C_ID_ff797653f7,-1.436273769
C_ID_1f943ccf26,-0.315848766
C_ID_a1b083e237,-1.519493979
C_ID_c3c617655c,-0.276350357
C_ID_e812c61e23,0.705003578
C_ID_0c58182ce1,-1.354987569
C_ID_db3c40a64e,-0.854447248
C_ID_dd9f93ba36,-0.634247748
C_ID_207b873886,0.289013513
C_ID_c1690d641a,-0.380102117
C_ID_77f936ac33,-1.353692068
C_ID_1e720a37d9,-0.800687995
C_ID_ce8806ae03,-1.26946974
C_ID_a608e32252,-0.108035429
C_ID_9aca865c05,0.115647296
C_ID_d8c8d0ce11,1.017456447
C_ID_4eb6aecddf,0.239382656
C_ID_cf4a310e45,-0.022556241
C_ID_d4dad7744b,0.517164191
C_ID_18eca99f86,0.34206766
C_ID_06a3cf2fbe,-0.228336907
C_ID_8c981a5d1a,-0.667726597
C_ID_75463454f5,0.163978065
C_ID_0a96d278c9,-0.396274787
C_ID_500adce32f,-0.845923662
C_ID_276cc224a3,-0.172944075
C_ID_c134ab8b84,0.222080738
C_ID_32d92fa592,0.865196728
C_ID_0db1215cde,-0.918817286
C_ID_ab5ba27b36,0.420989361
C_ID_5b722647c8,0.417842447
C_ID_b6b55aeafb,-0.057951249
C_ID_25d10e864b,-0.121682256
C_ID_80bd584e52,-0.286878226
C_ID_57436568a9,0.079779877
C_ID_8a2df7387f,-0.322175552
C_ID_674d7f84ec,-9.561987633
C_ID_a48638e574,0.622855171
C_ID_db64a62ca1,-0.430909141
C_ID_fbe6e10e19,-0.105894166
C_ID_c1b427c7d0,-2.678777553
C_ID_6a079dff80,-0.989814141
C_ID_367b7415b6,0.511614227
C_ID_1e4764a9a3,0.130478946
C_ID_9034065d69,-0.625682253
C_ID_1b78a31832,0.405503467
C_ID_d846954985,-0.195060828
C_ID_82d6bbcb6f,-2.607822844
C_ID_fe94a28c02,-0.875945824
C_ID_df0d6b6395,-0.58017171
C_ID_3db68d6ed1,-0.285993147
C_ID_e39cd26524,0.397563808
C_ID_61111b46b0,-0.416740215
C_ID_3d97f28c36,0.435389624
C_ID_152e0e4457,-1.017981619
C_ID_992f0165e7,-0.194684719
C_ID_09af2587f8,0.730339582
C_ID_e2c72f3e9c,0.115287412
C_ID_bd5c5d71d0,0.938182163
C_ID_0c58ebc8c6,0.515512329
C_ID_35f7554df8,-0.183097131
C_ID_6f479b3271,-2.464034378
C_ID_db936c5c99,0.246228838
C_ID_40f44a7948,0.227567884
C_ID_a8c2e86eee,-0.203309673
C_ID_d160eac496,-1.77587152
C_ID_5cbb5df48d,-0.477404105
C_ID_bbff9fb4e2,-0.239116403
C_ID_e258c5c2b3,-0.312118685
C_ID_d861a458b5,-0.519655723
C_ID_34d8db6147,-0.667683194
C_ID_6258959671,0.070627167
C_ID_8e625754f5,-0.819271331
C_ID_1e3a1a8088,-0.655028398
C_ID_d6d97afd1c,0.520418938
C_ID_166aa19b6f,-0.743141977
C_ID_fe50a58e09,-0.064279714
C_ID_cf50933647,1.108966657
C_ID_1c2ae30747,-0.604976582
C_ID_05918a3d67,-0.52751782
C_ID_d9b3b7b15a,0.375054331
C_ID_b811b64ea3,-0.468044459
C_ID_9287aa60e8,0.908177209
C_ID_799f110d40,-0.137119083
C_ID_01e438e498,-0.683155779
C_ID_d03e354b29,-1.696388713
C_ID_de91fade6c,-1.076379694
C_ID_92721a0990,-0.044662747
C_ID_099da46e80,-1.632944595
C_ID_a1565a0440,-0.515128627
C_ID_752e2f7bf1,0.882834729
C_ID_8263251550,-0.008196929
C_ID_65fbaac2cc,0.231945993
C_ID_ee4f57dba3,-0.13968079
C_ID_4c96344393,-0.190553961
C_ID_0f22c194e6,-0.335416775
C_ID_ae33685aad,-0.093988769
C_ID_2ebd859ce1,0.270061426
C_ID_a69c80095a,-1.390139878
C_ID_5aaf9992ee,-1.610938405
C_ID_6e7159fc34,0.814931987
C_ID_9b969cfb04,-0.745615525
C_ID_c64e495a2f,-0.469750599
C_ID_c5bb61190a,0.689901749
C_ID_8678af50b0,-0.070336435
C_ID_99d889429e,0.15102963
C_ID_75c1a343d1,0.912518025
C_ID_04d7af4fe4,0.486992112
C_ID_64327d2971,0.0088463
C_ID_1efa71be51,-1.113307073
C_ID_455c124f1c,0.395715921
C_ID_42d53a8eae,-0.478692817
C_ID_90a3925552,-0.009848262
C_ID_d9593827a0,0.992247077
C_ID_07cdf20628,0.068146876
C_ID_fa274dc7b2,0.781902864
C_ID_6135b5b533,-0.316730209
C_ID_37b302de8d,-3.31150924
C_ID_8b9f0b4343,-0.637898484
C_ID_3feb421460,-0.066784066
C_ID_28df83d9cb,-0.279495507
C_ID_efaaa237de,-0.390792004
C_ID_82415fc1f3,0.584521285
C_ID_f94904922a,-0.482476325
C_ID_51abecf9c5,-0.395207881
C_ID_ca5ecc0ce5,-0.894833327
C_ID_2fea43dc34,-0.426023669
C_ID_fa9a608830,-0.931094515
C_ID_243cc1e6c9,0.804031048
C_ID_3003343846,-1.795745598
C_ID_258620d383,-0.267494584
C_ID_591128b494,0.538252747
C_ID_cb381fbeab,-0.343707236
C_ID_9a9bd3c615,-0.060095912
C_ID_92d5f3a4cf,0.213477664
C_ID_6468ee00e3,-1.358319823
C_ID_ae5bdb5599,0.687686439
C_ID_1a3b4d227c,-0.638580493
C_ID_6554c9c02b,0.12796295
C_ID_43e2f0c131,-0.539690754
C_ID_b5ec92bcb0,0.821782928
C_ID_81db563eda,-1.237689297
C_ID_41b7a45f6d,-0.1353293
C_ID_223f8679ea,-0.40241374
C_ID_76ac4fcdec,-0.082546629
C_ID_a1eb4abee0,-0.126182763
C_ID_2f5cfc2019,-1.545353918
C_ID_8385d8abe8,-1.516288372
C_ID_934f36be0f,-0.201345666
C_ID_e5756e3364,-2.430084872
C_ID_95b1abec05,-1.473506985
C_ID_f49053fdf1,-0.333596701
C_ID_d746c966ab,-1.125814449
C_ID_6fd20b39a9,-1.138002231
C_ID_7983d23ac4,-0.593384743
C_ID_589a3cb003,0.589232915
C_ID_cb198be196,-0.567115209
C_ID_4a7277b389,0.452192228
C_ID_9f81636d59,-0.063353864
C_ID_aa99b4f8ab,-2.703459532
C_ID_6719abff6d,0.661375062
C_ID_55f2cda8a6,-1.812676481
C_ID_cf869936e6,-0.173419479
C_ID_c0da0e78d4,-0.424962893
C_ID_3e1d7899a7,-0.514914454
C_ID_b78862db47,-0.729499946
C_ID_40a670348d,-0.947947659
C_ID_1e7995b46d,0.236432083
C_ID_bddce01c07,-0.246484553
C_ID_88fb166c27,-0.050449826
C_ID_10b276999b,-0.103998816
C_ID_6b069f3568,0.035075075
C_ID_953448bdad,-0.627638882
C_ID_1d335109b2,1.027224198
C_ID_9f5df469a9,0.676729151
C_ID_1aa8a9424e,-0.186183378
C_ID_a26962ab6e,0.344535666
C_ID_bbcff72b0a,-0.190597211
C_ID_d5d801b0b5,-0.450362
C_ID_c387fbdc99,-1.271864258
C_ID_8489c84b7f,-0.255347686
C_ID_eab86bb053,-1.458172777
C_ID_49644f69a5,-0.719658946
C_ID_165af205a5,-0.959784936
C_ID_0c291a3a00,-0.358900958
C_ID_d75a3d4cee,0.024451623
C_ID_906d6161d7,-1.2288011
C_ID_020cf5b16a,-1.254603325
C_ID_fe4592d60b,0.138615011
C_ID_1ccc717fd2,-0.092286643
C_ID_c4e27d1181,-0.077511531
C_ID_100ba91df2,-0.321939563
C_ID_f7d834e0b1,-1.156795231
C_ID_bcc024569d,0.761928773
C_ID_6dbb956b55,-0.553103987
C_ID_a779a0f272,-1.936425908
C_ID_a54f9adb89,0.149885107
C_ID_aaee5a75be,-1.696434796
C_ID_c804a0cee7,0.214788515
C_ID_fec553ec7c,-0.554536702
C_ID_55dbaf4c19,-1.47288427
C_ID_e738fb1fd7,0.452307664
C_ID_1d9fe54f3a,0.0352726
C_ID_40eb3722cd,-0.197852747
C_ID_23f7a7bd60,-2.596452155
C_ID_46c9cb3a99,-0.453951142
C_ID_5ec3835966,0.577280167
C_ID_490a37fbc7,0.20868439
C_ID_7b453100e3,0.043455392
C_ID_539b4b5974,1.097881129
C_ID_82e5d735ae,-0.717708875
C_ID_3e1da411be,-3.517241775
C_ID_ab40ac38aa,-0.251617267
C_ID_8bb7f697d2,0.913714001
C_ID_68ef386cca,-0.784258582
C_ID_5bf46c99b5,-0.510959576
C_ID_be34931b95,-0.704793847
C_ID_93b4aa6e3b,-0.61399469
C_ID_520a3a77d7,0.981424814
C_ID_3f6775582f,-0.127643349
C_ID_21f70c740c,0.253029363
C_ID_d199eda648,-1.497738093
C_ID_43c6fb749f,0.336267384
C_ID_0ccadec046,-0.155337529
C_ID_68e497efde,0.505636644
C_ID_6b6fb009a3,0.270623741
C_ID_94e5ad9cc9,-0.800897195
C_ID_490cf2b9e9,-0.304761528
C_ID_e3cc921020,-0.468344558
C_ID_49ac01396b,-0.136526975
C_ID_9883433c70,-5.723633476
C_ID_61d9cea47a,-4.672871392
C_ID_312d96119e,-0.10808016
C_ID_58fddc9a86,0.613428731
C_ID_de8f8078d0,0.822968141
C_ID_d6cfc858d3,-0.13395465
C_ID_dd06f095d9,-1.154414225
C_ID_5927a5dc84,-0.02115428
C_ID_29c272d2ce,-1.665950527
C_ID_b6b3e56cee,-0.724956014
C_ID_d3ceed551b,-0.59593162
C_ID_67141517a9,0.983702865
C_ID_c98cc6f415,-0.146454931
C_ID_24f4b43503,-0.357188864
C_ID_1f90427e7a,0.261028115
C_ID_49c9f9609b,-0.002320428
C_ID_ed2b611eb8,-0.052019939
C_ID_18c4fbfd9c,0.193288988
C_ID_6f83c7e976,-0.048967264
C_ID_abb7a18402,-0.387751457
C_ID_d47ef18d43,-1.212010792
C_ID_f9ed0cdda5,-2.870975717
C_ID_713466563a,-0.74914591
C_ID_00ef788e96,-0.706865384
C_ID_b0802fc946,0.177018916
C_ID_ffd235b94c,0.185390017
C_ID_79043e381f,-0.530884716
C_ID_f39c80336a,0.241030436
C_ID_7b20b32767,0.757397772
C_ID_0861b20f71,-0.301675338
C_ID_3fd30f0b15,0.50889114
C_ID_d3a77ed493,-0.973410549
C_ID_2ea8ef2190,0.163708124
C_ID_9020c67434,0.859000791
C_ID_aa7b39bb68,0.665624913
C_ID_affbd20e32,-1.141041354
C_ID_fafdd183b5,-1.3866179
C_ID_9f6fa4c000,-0.539766525
C_ID_fb7aed5fd4,0.143229738
C_ID_0f194f138f,0.089733664
C_ID_6678d4bce3,-0.61457932
C_ID_7d173c60cb,-0.753313243
C_ID_fba1c84b4d,0.686844362
C_ID_24b8238844,-0.156824832
C_ID_96371e7f8a,-2.326557782
C_ID_8c15e7eb5b,-0.03140608
C_ID_bfbd5e7406,-0.205120838
C_ID_58822b807f,0.01586692
C_ID_203f50128b,-0.130244678
C_ID_3b4ba4e659,1.040933015
C_ID_fed3c1d224,-0.968629488
C_ID_f28235767a,-0.005470015
C_ID_5f275a7e66,-0.006112091
C_ID_0ac65cf05f,-0.338611137
C_ID_10f17f6148,-0.216351803
C_ID_aa12ae3b62,-0.727604931
C_ID_e1c9a64df9,-0.350052751
C_ID_a6bca3ea05,-0.57637701
C_ID_bd0de39d40,0.039449266
C_ID_c2c6f8255c,-0.186077066
C_ID_5d595c9dc2,-1.242293962
C_ID_cf834c2d6c,-0.309633003
C_ID_188969498d,-0.41078098
C_ID_427294fa00,0.119293228
C_ID_da7b6525a8,1.180496966
C_ID_d241a67136,-0.190155236
C_ID_03b42c4c5f,-0.518229204
C_ID_2eed43b2b3,-0.096177236
C_ID_862a71f8ee,-0.553870459
C_ID_5eee06ae19,0.755929085
C_ID_b61af82dd8,1.390409593
C_ID_91b4583a3d,-0.101172393
C_ID_9c876638e8,-0.061554325
C_ID_a1f99c6fd5,0.695131087
C_ID_1557e86049,0.572347536
C_ID_1a60f623ca,-0.575497659
C_ID_0df6abc7fc,-0.102861815
C_ID_9af169bf4a,-11.11292905
C_ID_c61d1e9d75,0.429251546
C_ID_8b8f9ac24d,-0.400449449
C_ID_fb256c677e,0.614534694
C_ID_19673b47fc,-0.706232102
C_ID_8b9993e6d8,-0.207359921
C_ID_503b5b3e7b,-0.580600443
C_ID_0b56f1b57b,-0.034268739
C_ID_61c80770ad,-1.198193341
C_ID_26198ea179,0.850236056
C_ID_be1d8cd45d,-1.429798236
C_ID_79658adab1,0.72892928
C_ID_edf93e9575,0.878884223
C_ID_020904f772,-1.606414145
C_ID_86c0718441,0.100988424
C_ID_ec39e3365b,-0.000844884
C_ID_528e3acc11,-0.367385722
C_ID_70b59ed432,-2.105272845
C_ID_e31a1a153f,0.79167641
C_ID_827a61d23b,-0.149073062
C_ID_843a5ace0d,0.4871753
C_ID_f3ae1e0b30,-0.051398236
C_ID_6591d78672,1.086991074
C_ID_70412c13fd,-0.394511235
C_ID_f9d65124d9,-0.517730312
C_ID_1e432d1fd6,0.502353935
C_ID_71ad0bb62d,-0.263145945
C_ID_076ab8faaf,-0.760525246
C_ID_7343bc29c1,-0.606474988
C_ID_81b5b48f8c,0.212492859
C_ID_8f3c402bf4,-0.431101993
C_ID_8d54621c90,-0.711968608
C_ID_1d3303b22b,-0.08596345
C_ID_7432ece60b,-0.101154865
C_ID_601bc1ecd4,-0.971714952
C_ID_6f5fb9ad37,-0.914086732
C_ID_efa69f875c,0.535237631
C_ID_ff404f0944,-0.083924399
C_ID_e14e6f9374,0.720694788
C_ID_b2976610e0,-0.026596298
C_ID_e6cbad3616,0.620450667
C_ID_e8d207cb2b,0.265000383
C_ID_bdc3d2e426,0.599606625
C_ID_df51f04d14,-0.266378272
C_ID_f9cd2ea0b7,-0.581185764
C_ID_d220a2e4f0,-0.619025706
C_ID_741581fd65,-0.485122728
C_ID_ac25ebff16,-3.147840186
C_ID_4456b684fe,0.10910796
C_ID_75870de125,0.46902346
C_ID_3b5887a423,0.123609045
C_ID_95c35b4b05,-0.360454758
C_ID_dc88904a97,-0.552319664
C_ID_cb865005c0,0.894930466
C_ID_c753b368be,-0.3161575
C_ID_cb7d63dcf6,-0.186623807
C_ID_17c53d86bd,-0.233866944
C_ID_a5f0c746e0,-0.880966191
C_ID_1ca1e2dbfa,0.303779995
C_ID_e1e312261c,0.066254141
C_ID_2c76f26c55,0.390612325
C_ID_9055f9f251,-1.558055229
C_ID_b395365b90,-0.675292622
C_ID_8663572ee3,0.420038862
C_ID_a5877c0a17,-0.607439918
C_ID_06e78c46a8,0.591855002
C_ID_bcb89c0ac9,0.062266193
C_ID_97500d7848,-1.038835056
C_ID_f4e916c765,0.820447688
C_ID_7e06a09c7b,-0.580246535
C_ID_e7c012e8a4,-1.194890232
C_ID_579c483eae,-1.457600668
C_ID_876a3ef2db,-0.035157323
C_ID_6f9baf8ac3,-0.150821663
C_ID_b6017bd187,0.027066932
C_ID_8cc42daa01,0.030521624
C_ID_7512006c5c,0.296122441
C_ID_872668969b,0.016404919
C_ID_7045ce53d9,-1.367447252
C_ID_c29afd03d4,0.641767864
C_ID_17c2913982,-0.621718595
C_ID_f43205735c,-0.496151445
